Date,sentscore
2024-04-09 09:00:00,0.6168173
2024-04-09 09:30:00,0.46627727
2024-04-09 10:00:00,0.46627727
2024-04-09 10:30:00,0.27475476
2024-04-09 11:00:00,0.59111196
2024-04-09 11:30:00,0.46627727
2024-04-09 12:00:00,0.61450297
2024-04-09 12:30:00,0.46627727
2024-04-09 13:00:00,0.5335102
2024-04-09 13:30:00,0.46627727
2024-04-09 14:00:00,0.46627727
2024-04-09 14:30:00,0.3786092
2024-04-09 15:00:00,0.3572074
2024-04-09 15:30:00,0.46627727
2024-04-09 16:00:00,0.18571377
2024-04-09 16:30:00,0.69539344
2024-04-09 17:00:00,0.5537433
2024-04-09 17:30:00,0.39429504
2024-04-09 18:00:00,0.5539453
2024-04-09 18:30:00,0.41627175
2024-04-09 19:00:00,0.46627727
2024-04-09 19:30:00,0.26157153
2024-04-09 20:00:00,0.46627727
2024-04-09 20:30:00,0.46627727
2024-04-09 21:00:00,0.46627727
2024-04-09 21:30:00,0.46627727
2024-04-09 22:00:00,0.46627727
2024-04-09 22:30:00,0.46627727
2024-04-09 23:00:00,0.46627727
2024-04-09 23:30:00,0.46627727
2024-04-10 00:00:00,0.46627727
2024-04-10 00:30:00,0.46627727
2024-04-10 01:00:00,0.46627727
2024-04-10 01:30:00,0.46627727
2024-04-10 02:00:00,0.46627727
2024-04-10 02:30:00,0.46627727
2024-04-10 03:00:00,0.46627727
2024-04-10 03:30:00,0.46627727
2024-04-10 04:00:00,0.15222979
2024-04-10 04:30:00,0.05686578
2024-04-10 05:00:00,0.46627727
2024-04-10 05:30:00,0.46627727
2024-04-10 06:00:00,0.46627727
2024-04-10 06:30:00,0.46627727
2024-04-10 07:00:00,0.62938064
2024-04-10 07:30:00,0.46627727
2024-04-10 08:00:00,0.46627727
2024-04-10 08:30:00,0.46627727
2024-04-10 09:00:00,0.46627727
2024-04-10 09:30:00,0.46627727
2024-04-10 10:00:00,0.46627727
2024-04-10 10:30:00,0.46627727
2024-04-10 11:00:00,0.46627727
2024-04-10 11:30:00,0.46627727
2024-04-10 12:00:00,0.46627727
2024-04-10 12:30:00,0.46627727
2024-04-10 13:00:00,0.46627727
2024-04-10 13:30:00,0.48045698
2024-04-10 14:00:00,0.46627727
2024-04-10 14:30:00,0.46627727
2024-04-10 15:00:00,0.5471677
2024-04-10 15:30:00,0.46627727
2024-04-10 16:00:00,0.69416285
2024-04-10 16:30:00,0.46627727
2024-04-10 17:00:00,0.51245314
2024-04-10 17:30:00,0.46627727
2024-04-10 18:00:00,0.46627727
2024-04-10 18:30:00,0.46272317
2024-04-10 19:00:00,0.46627727
2024-04-10 19:30:00,0.50835353
2024-04-10 20:00:00,0.53194565
2024-04-10 20:30:00,0.3519947
2024-04-10 21:00:00,0.46627727
2024-04-10 21:30:00,0.46627727
2024-04-10 22:00:00,0.4378444
2024-04-10 22:30:00,0.46627727
2024-04-10 23:00:00,0.6069539
2024-04-10 23:30:00,0.6439139
2024-04-11 00:00:00,0.17605245
2024-04-11 00:30:00,0.50735617
2024-04-11 01:00:00,0.46627727
2024-04-11 01:30:00,0.46627727
2024-04-11 02:00:00,0.46627727
2024-04-11 02:30:00,0.46627727
2024-04-11 03:00:00,0.46627727
2024-04-11 03:30:00,0.86213356
2024-04-11 04:00:00,0.46627727
2024-04-11 04:30:00,0.19412607
2024-04-11 05:00:00,0.46627727
2024-04-11 05:30:00,0.46627727
2024-04-11 06:00:00,0.46627727
2024-04-11 06:30:00,0.46627727
2024-04-11 07:00:00,0.46627727
2024-04-11 07:30:00,0.46627727
2024-04-11 08:00:00,0.5643046
2024-04-11 08:30:00,0.13599294
2024-04-11 09:00:00,0.46627727
2024-04-11 09:30:00,0.46627727
2024-04-11 10:00:00,0.46627727
2024-04-11 10:30:00,0.46627727
2024-04-11 11:00:00,0.46627727
2024-04-11 11:30:00,0.46627727
2024-04-11 12:00:00,0.46627727
2024-04-11 12:30:00,0.8357395
2024-04-11 13:00:00,0.46627727
2024-04-11 13:30:00,0.29415548
2024-04-11 14:00:00,0.45206082
2024-04-11 14:30:00,0.46627727
2024-04-11 15:00:00,0.46627727
2024-04-11 15:30:00,0.46627727
2024-04-11 16:00:00,0.5724047
2024-04-11 16:30:00,0.46627727
2024-04-11 17:00:00,0.46627727
2024-04-11 17:30:00,0.46627727
2024-04-11 18:00:00,0.46627727
2024-04-11 18:30:00,0.46627727
2024-04-11 19:00:00,0.56134284
2024-04-11 19:30:00,0.41960546
2024-04-11 20:00:00,0.37085813
2024-04-11 20:30:00,0.46627727
2024-04-11 21:00:00,0.4378444
2024-04-11 21:30:00,0.46627727
2024-04-11 22:00:00,0.6243112
2024-04-11 22:30:00,0.46627727
2024-04-11 23:00:00,0.69776285
2024-04-11 23:30:00,0.46627727
2024-04-12 00:00:00,0.46627727
2024-04-12 00:30:00,0.50281024
2024-04-12 01:00:00,0.46627727
2024-04-12 01:30:00,0.46627727
2024-04-12 02:00:00,0.46627727
2024-04-12 02:30:00,0.6536257
2024-04-12 03:00:00,0.46627727
2024-04-12 03:30:00,0.46627727
2024-04-12 04:00:00,-0.041602403
2024-04-12 04:30:00,0.72265077
2024-04-12 05:00:00,0.46627727
2024-04-12 05:30:00,0.46627727
2024-04-12 06:00:00,0.3031739
2024-04-12 06:30:00,0.46627727
2024-04-12 07:00:00,0.46627727
2024-04-12 07:30:00,0.46627727
2024-04-12 08:00:00,0.46627727
2024-04-12 08:30:00,0.46627727
2024-04-12 09:00:00,0.46627727
2024-04-12 09:30:00,0.46627727
2024-04-12 10:00:00,0.46627727
2024-04-12 10:30:00,0.46627727
2024-04-12 11:00:00,0.46627727
2024-04-12 11:30:00,0.46627727
2024-04-12 12:00:00,0.46627727
2024-04-12 12:30:00,0.46627727
2024-04-12 13:00:00,0.46627727
2024-04-12 13:30:00,0.46627727
2024-04-12 14:00:00,0.46627727
2024-04-12 14:30:00,0.46627727
2024-04-12 15:00:00,0.46627727
2024-04-12 15:30:00,0.46627727
2024-04-12 16:00:00,0.5584086
2024-04-12 16:30:00,0.46627727
2024-04-12 17:00:00,0.6152634
2024-04-12 17:30:00,0.54375136
2024-04-12 18:00:00,0.5413048
2024-04-12 18:30:00,0.29410952
2024-04-12 19:00:00,0.58943135
2024-04-12 19:30:00,0.6069539
2024-04-12 20:00:00,0.46627727
2024-04-12 20:30:00,0.46627727
2024-04-12 21:00:00,0.46627727
2024-04-12 21:30:00,-0.05185142
2024-04-12 22:00:00,0.091139495
2024-04-12 22:30:00,0.38191536
2024-04-12 23:00:00,0.61347437
2024-04-12 23:30:00,0.9749284
2024-04-13 00:00:00,0.24482036
2024-04-13 00:30:00,0.46627727
2024-04-13 01:00:00,0.46627727
2024-04-13 01:30:00,0.62938064
2024-04-13 02:00:00,0.46627727
2024-04-13 02:30:00,0.5643046
2024-04-13 03:00:00,0.9283668
2024-04-13 03:30:00,0.46627727
2024-04-13 04:00:00,0.86362135
2024-04-13 04:30:00,0.46627727
2024-04-13 05:00:00,0.77341855
2024-04-13 05:30:00,0.46627727
2024-04-13 06:00:00,0.46627727
2024-04-13 06:30:00,0.87987655
2024-04-13 07:00:00,0.7140732
2024-04-13 07:30:00,0.46627727
2024-04-13 08:00:00,0.46627727
2024-04-13 08:30:00,0.46627727
2024-04-13 09:00:00,0.46627727
2024-04-13 09:30:00,0.5206451
2024-04-13 10:00:00,0.46627727
2024-04-13 10:30:00,0.46627727
2024-04-13 11:00:00,0.46627727
2024-04-13 11:30:00,0.46627727
2024-04-13 12:00:00,0.46627727
2024-04-13 12:30:00,0.46627727
2024-04-13 13:00:00,0.46627727
2024-04-13 13:30:00,0.46627727
2024-04-13 14:00:00,0.46627727
2024-04-13 14:30:00,0.121941805
2024-04-13 15:00:00,0.7190875
2024-04-13 15:30:00,0.46627727
2024-04-13 16:00:00,0.46627727
2024-04-13 16:30:00,0.46627727
2024-04-13 17:00:00,0.46627727
2024-04-13 17:30:00,0.46627727
2024-04-13 18:00:00,0.16745648
2024-04-13 18:30:00,0.46627727
2024-04-13 19:00:00,0.46627727
2024-04-13 19:30:00,0.46627727
2024-04-13 20:00:00,0.46627727
2024-04-13 20:30:00,0.46627727
2024-04-13 21:00:00,0.46627727
2024-04-13 21:30:00,0.46627727
2024-04-13 22:00:00,0.409687
2024-04-13 22:30:00,0.46627727
2024-04-13 23:00:00,0.46627727
2024-04-13 23:30:00,0.159136
2024-04-14 00:00:00,0.46627727
2024-04-14 00:30:00,0.46627727
2024-04-14 01:00:00,0.46627727
2024-04-14 01:30:00,0.46627727
2024-04-14 02:00:00,0.81722504
2024-04-14 02:30:00,0.46627727
2024-04-14 03:00:00,0.46627727
2024-04-14 03:30:00,0.46627727
2024-04-14 04:00:00,0.24482036
2024-04-14 04:30:00,0.46627727
2024-04-14 05:00:00,0.46627727
2024-04-14 05:30:00,0.46627727
2024-04-14 06:00:00,0.46627727
2024-04-14 06:30:00,0.46627727
2024-04-14 07:00:00,0.46627727
2024-04-14 07:30:00,0.46627727
2024-04-14 08:00:00,0.46627727
2024-04-14 08:30:00,0.46627727
2024-04-14 09:00:00,0.46627727
2024-04-14 09:30:00,0.46627727
2024-04-14 10:00:00,0.46627727
2024-04-14 10:30:00,0.46627727
2024-04-14 11:00:00,0.46627727
2024-04-14 11:30:00,0.99145913
2024-04-14 12:00:00,0.46627727
2024-04-14 12:30:00,0.46627727
2024-04-14 13:00:00,0.46627727
2024-04-14 13:30:00,0.46627727
2024-04-14 14:00:00,0.46627727
2024-04-14 14:30:00,0.46627727
2024-04-14 15:00:00,0.46627727
2024-04-14 15:30:00,0.46627727
2024-04-14 16:00:00,0.46627727
2024-04-14 16:30:00,0.46627727
2024-04-14 17:00:00,0.46627727
2024-04-14 17:30:00,0.46627727
2024-04-14 18:00:00,0.46627727
2024-04-14 18:30:00,0.46627727
2024-04-14 19:00:00,0.46627727
2024-04-14 19:30:00,0.46627727
2024-04-14 20:00:00,0.46627727
2024-04-14 20:30:00,0.46627727
2024-04-14 21:00:00,0.7190875
2024-04-14 21:30:00,0.46627727
2024-04-14 22:00:00,0.46627727
2024-04-14 22:30:00,0.84692526
2024-04-14 23:00:00,0.46627727
2024-04-14 23:30:00,0.46627727
2024-04-15 00:00:00,0.46627727
2024-04-15 00:30:00,0.46627727
2024-04-15 01:00:00,0.46627727
2024-04-15 01:30:00,0.46627727
2024-04-15 02:00:00,0.46627727
2024-04-15 02:30:00,0.46627727
2024-04-15 03:00:00,0.46627727
2024-04-15 03:30:00,0.46627727
2024-04-15 04:00:00,0.46627727
2024-04-15 04:30:00,0.46627727
2024-04-15 05:00:00,0.46627727
2024-04-15 05:30:00,0.46627727
2024-04-15 06:00:00,0.46627727
2024-04-15 06:30:00,0.46627727
2024-04-15 07:00:00,0.46627727
2024-04-15 07:30:00,0.46627727
2024-04-15 08:00:00,0.46627727
2024-04-15 08:30:00,0.46627727
2024-04-15 09:00:00,0.46627727
2024-04-15 09:30:00,0.46627727
2024-04-15 10:00:00,0.46627727
2024-04-15 10:30:00,0.46627727
2024-04-15 11:00:00,0.46627727
2024-04-15 11:30:00,0.46627727
2024-04-15 12:00:00,0.46627727
2024-04-15 12:30:00,0.46627727
2024-04-15 13:00:00,0.46627727
2024-04-15 13:30:00,0.46627727
2024-04-15 14:00:00,0.46627727
2024-04-15 14:30:00,0.31661892
2024-04-15 15:00:00,0.46627727
2024-04-15 15:30:00,0.46627727
2024-04-15 16:00:00,0.46627727
2024-04-15 16:30:00,0.56301886
2024-04-15 17:00:00,0.46627727
2024-04-15 17:30:00,0.5769231
2024-04-15 18:00:00,0.46627727
2024-04-15 18:30:00,0.38294393
2024-04-15 19:00:00,0.4747851
2024-04-15 19:30:00,0.6109397
2024-04-15 20:00:00,0.33276394
2024-04-15 20:30:00,0.5805929
2024-04-15 21:00:00,0.46627727
2024-04-15 21:30:00,0.46627727
2024-04-15 22:00:00,0.46627727
2024-04-15 22:30:00,0.46627727
2024-04-15 23:00:00,0.3479722
2024-04-15 23:30:00,0.19412607
2024-04-16 00:00:00,0.46627727
2024-04-16 00:30:00,0.46627727
2024-04-16 01:00:00,0.46627727
2024-04-16 01:30:00,0.46627727
2024-04-16 02:00:00,0.6509119
2024-04-16 02:30:00,0.46627727
2024-04-16 03:00:00,0.46627727
2024-04-16 03:30:00,0.46627727
2024-04-16 04:00:00,0.3504243
2024-04-16 04:30:00,0.7540914
2024-04-16 05:00:00,0.06573728
2024-04-16 05:30:00,0.46627727
2024-04-16 06:00:00,0.46627727
2024-04-16 06:30:00,0.2236059
2024-04-16 07:00:00,0.46627727
2024-04-16 07:30:00,0.62938064
2024-04-16 08:00:00,0.46627727
2024-04-16 08:30:00,0.46627727
2024-04-16 09:00:00,0.46627727
2024-04-16 09:30:00,0.46627727
2024-04-16 10:00:00,0.46627727
2024-04-16 10:30:00,0.42911983
2024-04-16 11:00:00,0.46627727
2024-04-16 11:30:00,0.46627727
2024-04-16 12:00:00,0.46627727
2024-04-16 12:30:00,0.46627727
2024-04-16 13:00:00,0.46627727
2024-04-16 13:30:00,0.46627727
2024-04-16 14:00:00,0.46627727
2024-04-16 14:30:00,0.25947762
2024-04-16 15:00:00,0.4065131
2024-04-16 15:30:00,0.46627727
2024-04-16 16:00:00,0.46627727
2024-04-16 16:30:00,0.61457646
2024-04-16 17:00:00,0.7162405
2024-04-16 17:30:00,0.46627727
2024-04-16 18:00:00,0.46627727
2024-04-16 18:30:00,0.46627727
2024-04-16 19:00:00,0.4907841
2024-04-16 19:30:00,0.29410952
2024-04-16 20:00:00,0.46627727
2024-04-16 20:30:00,0.52643085
2024-04-16 21:00:00,0.46627727
2024-04-16 21:30:00,0.4729309
2024-04-16 22:00:00,0.52852106
2024-04-16 22:30:00,0.60915804
2024-04-16 23:00:00,0.30816066
2024-04-16 23:30:00,0.39574608
2024-04-17 00:00:00,0.46627727
2024-04-17 00:30:00,0.08370069
2024-04-17 01:00:00,0.46627727
2024-04-17 01:30:00,0.39841855
2024-04-17 02:00:00,0.46627727
2024-04-17 02:30:00,0.34158033
2024-04-17 03:00:00,0.46627727
2024-04-17 03:30:00,0.7476306
2024-04-17 04:00:00,0.60403347
2024-04-17 04:30:00,0.72895086
2024-04-17 05:00:00,0.46627727
2024-04-17 05:30:00,0.72016203
2024-04-17 06:00:00,0.46627727
2024-04-17 06:30:00,0.46627727
2024-04-17 07:00:00,0.46627727
2024-04-17 07:30:00,0.46627727
2024-04-17 08:00:00,0.46627727
2024-04-17 08:30:00,0.46627727
2024-04-17 09:00:00,0.46627727
2024-04-17 09:30:00,0.46627727
2024-04-17 10:00:00,0.46627727
2024-04-17 10:30:00,0.46627727
2024-04-17 11:00:00,0.46627727
2024-04-17 11:30:00,0.46627727
2024-04-17 12:00:00,0.46627727
2024-04-17 12:30:00,0.46627727
2024-04-17 13:00:00,0.4172636
2024-04-17 13:30:00,0.46627727
2024-04-17 14:00:00,0.46627727
2024-04-17 14:30:00,0.46627727
2024-04-17 15:00:00,0.37249282
2024-04-17 15:30:00,0.37249282
2024-04-17 16:00:00,0.46627727
2024-04-17 16:30:00,0.41938505
2024-04-17 17:00:00,0.32560062
2024-04-17 17:30:00,0.57958174
2024-04-17 18:00:00,0.46627727
2024-04-17 18:30:00,0.46627727
2024-04-17 19:00:00,0.45024246
2024-04-17 19:30:00,0.46627727
2024-04-17 20:00:00,0.5351554
2024-04-17 20:30:00,0.41938505
2024-04-17 21:00:00,0.46627727
2024-04-17 21:30:00,0.04474321
2024-04-17 22:00:00,0.37679082
2024-04-17 22:30:00,0.64576447
2024-04-17 23:00:00,0.3930185
2024-04-17 23:30:00,0.52286756
2024-04-18 00:00:00,0.46627727
2024-04-18 00:30:00,0.409687
2024-04-18 01:00:00,0.46627727
2024-04-18 01:30:00,0.65731764
2024-04-18 02:00:00,0.46627727
2024-04-18 02:30:00,0.46627727
2024-04-18 03:00:00,0.46627727
2024-04-18 03:30:00,0.46627727
2024-04-18 04:00:00,-0.009587854
2024-04-18 04:30:00,0.57325876
2024-04-18 05:00:00,1.0124532
2024-04-18 05:30:00,0.6998016
2024-04-18 06:00:00,0.46627727
2024-04-18 06:30:00,0.46627727
2024-04-18 07:00:00,0.46627727
2024-04-18 07:30:00,0.46627727
2024-04-18 08:00:00,0.46627727
2024-04-18 08:30:00,0.46627727
2024-04-18 09:00:00,0.46627727
2024-04-18 09:30:00,0.46627727
2024-04-18 10:00:00,0.46627727
2024-04-18 10:30:00,0.46627727
2024-04-18 11:00:00,0.46627727
2024-04-18 11:30:00,0.46627727
2024-04-18 12:00:00,0.25589597
2024-04-18 12:30:00,0.46627727
2024-04-18 13:00:00,0.38804093
2024-04-18 13:30:00,0.46627727
2024-04-18 14:00:00,0.46627727
2024-04-18 14:30:00,0.46627727
2024-04-18 15:00:00,0.46627727
2024-04-18 15:30:00,0.46627727
2024-04-18 16:00:00,0.58186394
2024-04-18 16:30:00,0.5302434
2024-04-18 17:00:00,0.51863384
2024-04-18 17:30:00,0.51432663
2024-04-18 18:00:00,0.46627727
2024-04-18 18:30:00,0.5220134
2024-04-18 19:00:00,0.42882594
2024-04-18 19:30:00,0.46627727
2024-04-18 20:00:00,0.57050365
2024-04-18 20:30:00,0.46627727
2024-04-18 21:00:00,0.69748735
2024-04-18 21:30:00,0.3982808
2024-04-18 22:00:00,0.23983358
2024-04-18 22:30:00,0.21856402
2024-04-18 23:00:00,0.6015263
2024-04-18 23:30:00,0.03813091
2024-04-19 00:00:00,0.50154287
2024-04-19 00:30:00,0.46627727
2024-04-19 01:00:00,0.46319154
2024-04-19 01:30:00,0.46627727
2024-04-19 02:00:00,0.46627727
2024-04-19 02:30:00,0.5088164
2024-04-19 03:00:00,0.42373815
2024-04-19 03:30:00,0.46627727
2024-04-19 04:00:00,0.3234516
2024-04-19 04:30:00,0.8878113
2024-04-19 05:00:00,0.32852104
2024-04-19 05:30:00,0.46627727
2024-04-19 06:00:00,0.46627727
2024-04-19 06:30:00,0.46627727
2024-04-19 07:00:00,0.46627727
2024-04-19 07:30:00,0.5643046
2024-04-19 08:00:00,0.7082323
2024-04-19 08:30:00,0.46627727
2024-04-19 09:00:00,0.46627727
2024-04-19 09:30:00,0.46627727
2024-04-19 10:00:00,0.46627727
2024-04-19 10:30:00,0.46627727
2024-04-19 11:00:00,0.46627727
2024-04-19 11:30:00,0.6877342
2024-04-19 12:00:00,0.46627727
2024-04-19 12:30:00,0.46627727
2024-04-19 13:00:00,0.46627727
2024-04-19 13:30:00,0.45221695
2024-04-19 14:00:00,0.49414536
2024-04-19 14:30:00,0.46627727
2024-04-19 15:00:00,0.46627727
2024-04-19 15:30:00,0.46627727
2024-04-19 16:00:00,0.5078429
2024-04-19 16:30:00,0.43101168
2024-04-19 17:00:00,0.46627727
2024-04-19 17:30:00,0.32419243
2024-04-19 18:00:00,0.6203202
2024-04-19 18:30:00,0.51645726
2024-04-19 19:00:00,0.33602875
2024-04-19 19:30:00,0.46627727
2024-04-19 20:00:00,0.6113897
2024-04-19 20:30:00,0.35149878
2024-04-19 21:00:00,0.50090367
2024-04-19 21:30:00,0.46627727
2024-04-19 22:00:00,0.6227224
2024-04-19 22:30:00,0.44768018
2024-04-19 23:00:00,0.46627727
2024-04-19 23:30:00,0.42409632
2024-04-20 00:00:00,0.46627727
2024-04-20 00:30:00,0.46627727
2024-04-20 01:00:00,0.46627727
2024-04-20 01:30:00,0.46627727
2024-04-20 02:00:00,0.46627727
2024-04-20 02:30:00,0.7190875
2024-04-20 03:00:00,0.70262563
2024-04-20 03:30:00,0.46627727
2024-04-20 04:00:00,0.81722504
2024-04-20 04:30:00,0.1947873
2024-04-20 05:00:00,0.22669163
2024-04-20 05:30:00,0.4739549
2024-04-20 06:00:00,0.46627727
2024-04-20 06:30:00,0.46627727
2024-04-20 07:00:00,0.21346706
2024-04-20 07:30:00,0.35480493
2024-04-20 08:00:00,0.46627727
2024-04-20 08:30:00,0.2236059
2024-04-20 09:00:00,0.46627727
2024-04-20 09:30:00,0.7814084
2024-04-20 10:00:00,0.46627727
2024-04-20 10:30:00,0.46627727
2024-04-20 11:00:00,0.56094337
2024-04-20 11:30:00,0.46627727
2024-04-20 12:00:00,0.54375136
2024-04-20 12:30:00,0.46627727
2024-04-20 13:00:00,0.5471677
2024-04-20 13:30:00,0.7502755
2024-04-20 14:00:00,0.46627727
2024-04-20 14:30:00,0.41054112
2024-04-20 15:00:00,0.46627727
2024-04-20 15:30:00,0.7101333
2024-04-20 16:00:00,0.091139495
2024-04-20 16:30:00,0.46627727
2024-04-20 17:00:00,0.587613
2024-04-20 17:30:00,0.46627727
2024-04-20 18:00:00,0.46627727
2024-04-20 18:30:00,0.46627727
2024-04-20 19:00:00,0.62337446
2024-04-20 19:30:00,0.6988649
2024-04-20 20:00:00,0.13654396
2024-04-20 20:30:00,0.4378444
2024-04-20 21:00:00,0.9986224
2024-04-20 21:30:00,0.46627727
2024-04-20 22:00:00,0.12882963
2024-04-20 22:30:00,0.46627727
2024-04-20 23:00:00,0.46627727
2024-04-20 23:30:00,0.64814305
2024-04-21 00:00:00,0.5088164
2024-04-21 00:30:00,0.9118911
2024-04-21 01:00:00,0.46627727
2024-04-21 01:30:00,0.46627727
2024-04-21 02:00:00,0.46627727
2024-04-21 02:30:00,0.46627727
2024-04-21 03:00:00,0.46627727
2024-04-21 03:30:00,0.46627727
2024-04-21 04:00:00,0.46627727
2024-04-21 04:30:00,0.46627727
2024-04-21 05:00:00,0.46627727
2024-04-21 05:30:00,0.46627727
2024-04-21 06:00:00,0.5643046
2024-04-21 06:30:00,0.46627727
2024-04-21 07:00:00,0.46627727
2024-04-21 07:30:00,0.46627727
2024-04-21 08:00:00,0.46627727
2024-04-21 08:30:00,0.46627727
2024-04-21 09:00:00,0.46627727
2024-04-21 09:30:00,0.46627727
2024-04-21 10:00:00,0.46627727
2024-04-21 10:30:00,0.46627727
2024-04-21 11:00:00,0.46627727
2024-04-21 11:30:00,0.46627727
2024-04-21 12:00:00,0.46627727
2024-04-21 12:30:00,0.46627727
2024-04-21 13:00:00,0.46627727
2024-04-21 13:30:00,0.46627727
2024-04-21 14:00:00,0.46627727
2024-04-21 14:30:00,0.46627727
2024-04-21 15:00:00,0.46627727
2024-04-21 15:30:00,0.46627727
2024-04-21 16:00:00,0.46627727
2024-04-21 16:30:00,0.46627727
2024-04-21 17:00:00,0.46627727
2024-04-21 17:30:00,0.46627727
2024-04-21 18:00:00,0.46627727
2024-04-21 18:30:00,0.46627727
2024-04-21 19:00:00,0.46627727
2024-04-21 19:30:00,0.46627727
2024-04-21 20:00:00,0.46627727
2024-04-21 20:30:00,0.46627727
2024-04-21 21:00:00,0.46627727
2024-04-21 21:30:00,0.69853425
2024-04-21 22:00:00,0.47120893
2024-04-21 22:30:00,0.46627727
2024-04-21 23:00:00,0.1796341
2024-04-21 23:30:00,0.46627727
2024-04-22 00:00:00,0.46627727
2024-04-22 00:30:00,0.46627727
2024-04-22 01:00:00,0.46627727
2024-04-22 01:30:00,0.46627727
2024-04-22 02:00:00,0.46627727
2024-04-22 02:30:00,0.46627727
2024-04-22 03:00:00,0.46627727
2024-04-22 03:30:00,0.46627727
2024-04-22 04:00:00,0.292732
2024-04-22 04:30:00,0.9269341
2024-04-22 05:00:00,0.3031739
2024-04-22 05:30:00,0.46627727
2024-04-22 06:00:00,0.46627727
2024-04-22 06:30:00,0.46627727
2024-04-22 07:00:00,0.86213356
2024-04-22 07:30:00,0.21346706
2024-04-22 08:00:00,0.82367206
2024-04-22 08:30:00,0.46627727
2024-04-22 09:00:00,0.46627727
2024-04-22 09:30:00,0.46627727
2024-04-22 10:00:00,0.46627727
2024-04-22 10:30:00,0.12196937
2024-04-22 11:00:00,-0.02970025
2024-04-22 11:30:00,0.13599294
2024-04-22 12:00:00,0.27892882
2024-04-22 12:30:00,0.056535125
2024-04-22 13:00:00,0.30095142
2024-04-22 13:30:00,0.46627727
2024-04-22 14:00:00,0.33432516
2024-04-22 14:30:00,0.3349405
2024-04-22 15:00:00,0.5233556
2024-04-22 15:30:00,0.46627727
2024-04-22 16:00:00,0.5436963
2024-04-22 16:30:00,0.40470025
2024-04-22 17:00:00,0.3690434
2024-04-22 17:30:00,0.50063825
2024-04-22 18:00:00,0.6300639
2024-04-22 18:30:00,0.5965258
2024-04-22 19:00:00,0.578094
2024-04-22 19:30:00,0.33583868
2024-04-22 20:00:00,0.5388335
2024-04-22 20:30:00,0.51011133
2024-04-22 21:00:00,0.39859304
2024-04-22 21:30:00,0.46627727
2024-04-22 22:00:00,0.46627727
2024-04-22 22:30:00,0.46627727
2024-04-22 23:00:00,0.37249282
2024-04-22 23:30:00,0.9976306
2024-04-23 00:00:00,0.5918086
2024-04-23 00:30:00,0.7741624
2024-04-23 01:00:00,1.0076593
2024-04-23 01:30:00,0.47707736
2024-04-23 02:00:00,0.46627727
2024-04-23 02:30:00,0.46627727
